,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0488213,SYNCRUDE CANADA LTD.,12,62.7M,471.8M W,MCMURRAY,322.2M,0488213,02,1AA/10-12-093-10W4/00 S,BITUMEN,10-12-093-10W4,CRUDE,1AA/10-12-093-10W4/00,SYNCRUDE ASR18ROCH121L 10-12-93-10,2018,57.0556688432001,-111.4572053012
0488214,SYNCRUDE CANADA LTD.,12,82.7M,652.6M W,MCMURRAY,334.3M,0488214,02,1AA/08-18-093-09W4/00 N,BITUMEN,08-18-093-09W4,CRUDE,1AA/08-18-093-09W4/00,SYNCRUDE ASR18ROCH101L 8-18-93-9,2018,57.0624087346,-111.430376651
0488215,SYNCRUDE CANADA LTD.,12,56.4M,578.2M W,MCMURRAY,316.4M,0488215,02,1AA/08-14-093-10W4/00 N,BITUMEN,08-14-093-10W4,CRUDE,1AA/08-14-093-10W4/00,SYNCRUDE ASR18ROCH102L 8-14-93-10,2018,57.0623587854001,-111.4840455404
0488216,SYNCRUDE CANADA LTD.,12,100.4M,597.9M E,MCMURRAY,339.9M,0488216,02,1AA/05-16-093-09W4/00 N,BITUMEN,05-16-093-09W4,CRUDE,1AA/05-16-093-09W4/00,SYNCRUDE ASR18ROCH103L 5-16-93-9,2018,57.0624180840001,-111.3899775004
0488217,SYNCRUDE CANADA LTD.,12,93.8M,616.5M E,MCMURRAY,339.9M,0488217,02,1AA/06-16-093-09W4/00 N,BITUMEN,06-16-093-09W4,CRUDE,1AA/06-16-093-09W4/00,SYNCRUDE ASR18ROCH104L 6-16-93-9,2018,57.0624180840001,-111.3899775004
0488218,SYNCRUDE CANADA LTD.,12,93.1M,603.4M W,MCMURRAY,340.3M,0488218,02,1AA/08-16-093-09W4/00 N,BITUMEN,08-16-093-09W4,CRUDE,1AA/08-16-093-09W4/00,SYNCRUDE ASR18ROCH105L 8-16-93-9,2018,57.0624187042001,-111.3767318568
0488219,SYNCRUDE CANADA LTD.,12,56.5M,533.7M E,MCMURRAY,319.2M,0488219,02,1AA/05-13-093-10W4/00 N,BITUMEN,05-13-093-10W4,CRUDE,1AA/05-13-093-10W4/00,SYNCRUDE ASR18ROCH106L 5-13-93-10,2018,57.062356936,-111.4704585748
0488220,SYNCRUDE CANADA LTD.,12,64.2M,538.9M W,MCMURRAY,325.1M,0488220,02,1AA/07-13-093-10W4/00 N,BITUMEN,07-13-093-10W4,CRUDE,1AA/07-13-093-10W4/00,SYNCRUDE ASR18ROCH107L 7-13-93-10,2018,57.062129705,-111.456760757333
0488221,SYNCRUDE CANADA LTD.,12,80.8M,546.3M E,MCMURRAY,331.7M,0488221,02,1AA/06-18-093-09W4/00 N,BITUMEN,06-18-093-09W4,CRUDE,1AA/06-18-093-09W4/00,SYNCRUDE ASR18ROCH108L 6-18-93-9,2018,57.0624097128001,-111.4436228186
0488222,SYNCRUDE CANADA LTD.,12,73.8M,493.0M E,MCMURRAY,329.7M,0488222,02,1AA/05-18-093-09W4/00 N,BITUMEN,05-18-093-09W4,CRUDE,1AA/05-18-093-09W4/00,SYNCRUDE ASR18ROCH109L 5-18-93-9,2018,57.0624097128001,-111.4436228186
0488223,SYNCRUDE CANADA LTD.,12,100.3M,485.6M W,MCMURRAY,339.9M,0488223,02,1AA/08-17-093-09W4/00 N,BITUMEN,08-17-093-09W4,CRUDE,1AA/08-17-093-09W4/00,SYNCRUDE ASR18ROCH110L 8-17-93-9,2018,57.0624159884,-111.4035546782
0488224,SYNCRUDE CANADA LTD.,12,75.8M,178.7M E,MCMURRAY,323.3M,0488224,02,1AA/14-13-093-10W4/00 S,BITUMEN,14-13-093-10W4,CRUDE,1AA/14-13-093-10W4/00,SYNCRUDE ASR18ROCH088L 14-13-93-10,2018,57.0695849626,-111.4704599062
0488225,SYNCRUDE CANADA LTD.,12,83.9M,192.1M W,MCMURRAY,326.9M,0488225,02,1AA/15-13-093-10W4/00 S,BITUMEN,15-13-093-10W4,CRUDE,1AA/15-13-093-10W4/00,SYNCRUDE ASR18ROCH089L 15-13-93-10,2018,57.0703077490001,-111.4571992618
0488226,SYNCRUDE CANADA LTD.,12,88.0M,246.2M W,MCMURRAY,333.1M,0488226,02,1AA/15-18-093-09W4/00 S,BITUMEN,15-18-093-09W4,CRUDE,1AA/15-18-093-09W4/00,SYNCRUDE ASR18ROCH091L 15-18-93-9,2018,57.0695805480001,-111.4303743564
0488227,SYNCRUDE CANADA LTD.,12,92.0M,306.3M W,MCMURRAY,340M,0488227,02,1AA/15-17-093-09W4/00 S,BITUMEN,15-17-093-09W4,CRUDE,1AA/15-17-093-09W4/00,SYNCRUDE ASR18ROCH092L 15-17-93-9,2018,57.0703099102,-111.4035534256
0488228,SYNCRUDE CANADA LTD.,12,120.3M,263.0M W,MCMURRAY,343.3M,0488228,02,1AA/15-15-093-09W4/00 S,BITUMEN,15-15-093-09W4,CRUDE,1AA/15-15-093-09W4/00,SYNCRUDE ASR18ROCH093L 15-15-93-9,2018,57.0695868486001,-111.349905563
0488229,SYNCRUDE CANADA LTD.,12,127.2M,441.3M E,MCMURRAY,353.6M,0488229,02,1AA/11-14-093-09W4/00 S,BITUMEN,11-14-093-09W4,CRUDE,1AA/11-14-093-09W4/00,SYNCRUDE ASR18ROCH094L 11-14-93-9,2018,57.0695830032,-111.3363263924
0488230,SYNCRUDE CANADA LTD.,12,141.1M,310.6M E,MCMURRAY,372.6M,0488230,02,1AA/13-18-093-08W4/00 S,BITUMEN,13-18-093-08W4,CRUDE,1AA/13-18-093-08W4/00,SYNCRUDE ASR18ROCH096L 13-18-93-8,2018,57.0695687008001,-111.2826742346
0488231,SYNCRUDE CANADA LTD.,12,112.4M,760.4M W,MCMURRAY,356.1M,0488231,02,1AA/09-14-093-09W4/00 S,BITUMEN,09-14-093-09W4,CRUDE,1AA/09-14-093-09W4/00,SYNCRUDE ASR18ROCH097L 9-14-93-9,2018,57.0703003056001,-111.323078656
0488232,SYNCRUDE CANADA LTD.,12,102.1M,682.3M E,MCMURRAY,342M,0488232,02,1AA/05-15-093-09W4/00 N,BITUMEN,05-15-093-09W4,CRUDE,1AA/05-15-093-09W4/00,SYNCRUDE ASR18ROCH099L 5-15-93-9,2018,57.062417874,-111.3631531832
0488233,SYNCRUDE CANADA LTD.,12,82.5M,608.9M W,MCMURRAY,332.6M,0488233,02,1AA/07-18-093-09W4/00 N,BITUMEN,07-18-093-09W4,CRUDE,1AA/07-18-093-09W4/00,SYNCRUDE ASR18ROCH100L 7-18-93-9,2018,57.0624087346,-111.430376651
0488234,PEYTO EXPLORATION & DEVELOPMENT CORP.,13,3800.0M,W 47.2M,CARDIUM,1087.9M,0488234,02,S 71.1M,GAS,16-33-054-21W5,PRODUCTION,100/16-34-054-21W5/00,PEYTO SUNDANCE 16-34-54-21,2018,53.7104456598001,-117.0256801336
0488235,LONG RUN EXPLORATION LTD.,13,1870.0M,W 267.2M,VIKING,620.3M,0488235,02,N 473.7M,OIL,08-27-056-21W4,CRUDE,102/14-26-056-21W4/00,LONG RUN HZ 102 REDWATER,2018,53.8632408476001,-113.0278006956
0488236,DEVON CANADA CORPORATION,13,1852.0M,350.4M E,SPARKY,653.8M,0488236,02,102/05-35-048-01W4/00 N,OIL,04-02-049-01W4,CRUDE,102/05-35-048-01W4/00,DEVON 5A HZ LLOYD 5-35-48-1,2018,53.1922413868001,-110.0444651056
